,file_name,Type,SkewnessBlue,KurtosisBlue,MeanPixelBlue,SkewnessGreen,KurtosisGreen,MeanPixelGreen,SkewnessRed,KurtosisRed,MeanPixelRed,CombinedType,camera,focal,lens,zoom_raw,total_zoom,exposure_time_raw,exposure_time_sec,pixel_width,pixel_height,number_of_megapixels,Width_to_Height_Ratio,Landscape_or_Portrait,focal_comb,lens_comb,zoom_comb,et_comb,megapx_comb,ratio_comb,pixel_size
139,190324_o_BW-718-093_164.jpg,QR,0.881505597634635,0.7584305558362621,80.48592795584011,0.8931380085030541,0.6903355306548101,87.19033145616432,0.8810768630673468,0.6259736071490196,97.95846901445564,DW,iPhone SE,4.15,2.28,HAS EXIF BUT NO ZOOM INFO,,HAS EXIF BUT NO EXPOSURE TIME INFO,,4032,3024,12.192768,1.3333333333333333,Landscape,4.15 mm,2.28,N/A,N/A,Larger than 12 megapixels,Others,"(4032, 3024)"
140,190324_o_BW-718-093_164.jpg,HEM,0.7149899258570795,1.8464901331254515,58.14870785182623,0.7309752310807468,2.221704433645373,61.18250519037201,0.7304200823898339,2.4034649212344297,69.95647201357978,ORE,iPhone SE,4.15,2.28,HAS EXIF BUT NO ZOOM INFO,,HAS EXIF BUT NO EXPOSURE TIME INFO,,4032,3024,12.192768,1.3333333333333333,Landscape,4.15 mm,2.28,N/A,N/A,Larger than 12 megapixels,Others,"(4032, 3024)"
141,190324_o_BW-718-093_165.jpg,QR,0.935429317700019,0.8265013170516777,81.63139931298373,0.9301207288651396,0.6664565517757035,89.20452351489159,0.8922804317473935,0.5127721288403461,104.3244448302939,DW,iPhone SE,4.15,2.28,HAS EXIF BUT NO ZOOM INFO,,HAS EXIF BUT NO EXPOSURE TIME INFO,,4032,3024,12.192768,1.3333333333333333,Landscape,4.15 mm,2.28,N/A,N/A,Larger than 12 megapixels,Others,"(4032, 3024)"
142,190324_o_BW-718-093_165.jpg,HEM,0.5661028595569253,1.8146278433498484,62.99801948919832,0.6305696897968955,2.1158610227648262,66.02460070836675,0.6649995138284434,1.987738970443316,79.62213934655294,ORE,iPhone SE,4.15,2.28,HAS EXIF BUT NO ZOOM INFO,,HAS EXIF BUT NO EXPOSURE TIME INFO,,4032,3024,12.192768,1.3333333333333333,Landscape,4.15 mm,2.28,N/A,N/A,Larger than 12 megapixels,Others,"(4032, 3024)"
143,190324_o_BW-718-093_165.jpg,AMP,4.062511389695762,18.699181087889517,85.4614679917828,3.9020762730591976,17.681762568238835,83.68163899838987,3.674182132034036,16.187904571890858,84.79115540503025,CW,iPhone SE,4.15,2.28,HAS EXIF BUT NO ZOOM INFO,,HAS EXIF BUT NO EXPOSURE TIME INFO,,4032,3024,12.192768,1.3333333333333333,Landscape,4.15 mm,2.28,N/A,N/A,Larger than 12 megapixels,Others,"(4032, 3024)"
144,190324_o_BW-718-093_166.jpg,HEM,0.5328674905023699,0.7605237880587521,65.61967955583204,0.5201562871398692,0.8440856358581699,68.38757652385843,0.5312096963284946,0.8310707010582217,82.28940045824432,ORE,iPhone SE,4.15,2.28,"(28, 19)",1.4736842105263157,"(1, 3077)",0.32499187520312,4032,3024,12.192768,1.3333333333333333,Landscape,4.15 mm,2.28,Zoom in,1 ms or less,Larger than 12 megapixels,Others,"(4032, 3024)"
145,190324_o_BW-718-093_166.jpg,QR,0.8599734428538298,0.5108126375324047,82.90620842781048,0.8327071425863676,0.3581828013006789,91.11011600406358,0.7831898547448922,0.1871327061411665,106.33284771092093,DW,iPhone SE,4.15,2.28,"(28, 19)",1.4736842105263157,"(1, 3077)",0.32499187520312,4032,3024,12.192768,1.3333333333333333,Landscape,4.15 mm,2.28,Zoom in,1 ms or less,Larger than 12 megapixels,Others,"(4032, 3024)"
146,190324_o_BW-718-093_166.jpg,AMP,0.3807176969983729,1.7378063678182878,81.51851652636958,0.4722056993595387,1.466993126302688,81.2010058360003,0.5851771957130277,1.182295221736922,85.50141193556195,CW,iPhone SE,4.15,2.28,"(28, 19)",1.4736842105263157,"(1, 3077)",0.32499187520312,4032,3024,12.192768,1.3333333333333333,Landscape,4.15 mm,2.28,Zoom in,1 ms or less,Larger than 12 megapixels,Others,"(4032, 3024)"
147,190324_o_BW-718-093_167.jpg,AMP,0.7431540325583007,1.1919303932514076,93.10926782580955,0.6340986638720848,0.5171548573361844,92.76688467060137,0.603814968680048,0.16919142726959713,94.93794863614613,CW,iPhone SE,4.15,2.28,"(28, 19)",1.4736842105263157,"(1, 2137)",0.46794571829667764,4032,3024,12.192768,1.3333333333333333,Landscape,4.15 mm,2.28,Zoom in,1 ms or less,Larger than 12 megapixels,Others,"(4032, 3024)"
148,190324_o_BW-718-093_167.jpg,HEM,0.8525460994407713,0.3073965721951595,77.94557672320171,0.8030237821148638,-0.006847256114018485,80.60392157291713,0.7666201556458994,-0.18686811408038206,97.55186022934255,ORE,iPhone SE,4.15,2.28,"(28, 19)",1.4736842105263157,"(1, 2137)",0.46794571829667764,4032,3024,12.192768,1.3333333333333333,Landscape,4.15 mm,2.28,Zoom in,1 ms or less,Larger than 12 megapixels,Others,"(4032, 3024)"
149,190324_o_BW-718-093_167.jpg,QR,0.7048530194002891,0.10840952045735408,87.93514694408323,0.6089148157865165,-0.2381329020080756,93.39199653229302,0.4875670353669848,-0.5709686425834555,109.22121543129606,DW,iPhone SE,4.15,2.28,"(28, 19)",1.4736842105263157,"(1, 2137)",0.46794571829667764,4032,3024,12.192768,1.3333333333333333,Landscape,4.15 mm,2.28,Zoom in,1 ms or less,Larger than 12 megapixels,Others,"(4032, 3024)"
150,190324_o_BW-718-093_168.jpg,HEM,0.4418565291303145,-0.36166703135027456,86.23651092499777,0.3597353166340473,-0.6879091830601203,91.85684257906004,0.2669847806394044,-0.9709597456129848,113.37526091275244,ORE,iPhone SE,4.15,2.28,"(28, 19)",1.4736842105263157,"(1, 2262)",0.44208664898320066,4032,3024,12.192768,1.3333333333333333,Landscape,4.15 mm,2.28,Zoom in,1 ms or less,Larger than 12 megapixels,Others,"(4032, 3024)"
151,190324_o_BW-718-093_168.jpg,AMP,0.6701361056401626,0.1828712589698509,92.03852815690172,0.660684578837447,0.04048836432866576,93.40935686697752,0.693157388856682,0.10203164844737556,94.77902748892944,CW,iPhone SE,4.15,2.28,"(28, 19)",1.4736842105263157,"(1, 2262)",0.44208664898320066,4032,3024,12.192768,1.3333333333333333,Landscape,4.15 mm,2.28,Zoom in,1 ms or less,Larger than 12 megapixels,Others,"(4032, 3024)"
152,190324_o_BW-718-093_168.jpg,QR,0.4915890987811641,-0.008840689582861659,89.12144837328859,0.4169380166860677,-0.2464633570710797,95.11473465442585,0.284266571626937,-0.5624120784531934,111.66219201750442,DW,iPhone SE,4.15,2.28,"(28, 19)",1.4736842105263157,"(1, 2262)",0.44208664898320066,4032,3024,12.192768,1.3333333333333333,Landscape,4.15 mm,2.28,Zoom in,1 ms or less,Larger than 12 megapixels,Others,"(4032, 3024)"
153,190324_o_BW-718-093_169.jpg,QR,0.9137853478838486,0.5895622943585734,79.07222040358413,0.9262436999654872,0.5319797785735667,79.32924167177987,0.8650352302385568,0.368929562566493,89.84817010580618,DW,iPhone SE,4.15,2.28,"(28, 19)",1.4736842105263157,"(1, 2024)",0.49407114624505927,4032,3024,12.192768,1.3333333333333333,Landscape,4.15 mm,2.28,Zoom in,1 ms or less,Larger than 12 megapixels,Others,"(4032, 3024)"
154,190324_o_BW-718-093_169.jpg,HEM,0.7308991748463295,0.18641589733411526,64.20934447474615,0.7131256454937522,0.03057662285297313,64.38460026114352,0.6624270032293078,-0.21070876950661568,78.70467558745577,ORE,iPhone SE,4.15,2.28,"(28, 19)",1.4736842105263157,"(1, 2024)",0.49407114624505927,4032,3024,12.192768,1.3333333333333333,Landscape,4.15 mm,2.28,Zoom in,1 ms or less,Larger than 12 megapixels,Others,"(4032, 3024)"
155,190324_o_BW-718-093_170.jpg,QR,0.949904054971308,0.497872786620765,88.62399562678114,0.9098339088229934,0.3113198931635166,96.51049291160713,0.8414122559773481,0.11654793300935218,114.29489281996244,DW,iPhone SE,4.15,2.28,"(28, 19)",1.4736842105263157,"(1, 2137)",0.46794571829667764,4032,3024,12.192768,1.3333333333333333,Landscape,4.15 mm,2.28,Zoom in,1 ms or less,Larger than 12 megapixels,Others,"(4032, 3024)"
156,190324_o_BW-718-093_170.jpg,HEM,0.7097275914855359,0.08299302183513158,72.103779272753,0.6522076920650278,-0.19405679458476527,79.17016785963426,0.5742938554109004,-0.4747329764605013,101.58345270549196,ORE,iPhone SE,4.15,2.28,"(28, 19)",1.4736842105263157,"(1, 2137)",0.46794571829667764,4032,3024,12.192768,1.3333333333333333,Landscape,4.15 mm,2.28,Zoom in,1 ms or less,Larger than 12 megapixels,Others,"(4032, 3024)"
157,190324_o_BW-718-093_171.jpg,QR,0.7358538748678539,-0.1932682127593104,87.78716428221487,0.6574429124007866,-0.445009088294531,101.73062059605905,0.5384502987362887,-0.6935443627230047,122.67742897234592,DW,iPhone SE,4.15,2.28,"(28, 19)",1.4736842105263157,"(1, 2481)",0.4030632809351068,4032,3024,12.192768,1.3333333333333333,Landscape,4.15 mm,2.28,Zoom in,1 ms or less,Larger than 12 megapixels,Others,"(4032, 3024)"
158,190324_o_BW-718-093_171.jpg,HEM,0.9123725271601226,1.364695377955961,63.118197320148724,0.7620816324278162,0.6460647883674429,70.88146094436766,0.6141314444801647,0.14557019421795792,91.0236726261261,ORE,iPhone SE,4.15,2.28,"(28, 19)",1.4736842105263157,"(1, 2481)",0.4030632809351068,4032,3024,12.192768,1.3333333333333333,Landscape,4.15 mm,2.28,Zoom in,1 ms or less,Larger than 12 megapixels,Others,"(4032, 3024)"
159,190324_o_BW-718-093_172.jpg,QR,0.7403546020351224,-0.21364906064909966,87.83170187528671,0.6641403015490768,-0.4567242389175394,101.46487695417395,0.5427689630189422,-0.7084278285360095,122.44941188434755,DW,iPhone SE,4.15,2.28,"(28, 19)",1.4736842105263157,"(1, 2481)",0.4030632809351068,4032,3024,12.192768,1.3333333333333333,Landscape,4.15 mm,2.28,Zoom in,1 ms or less,Larger than 12 megapixels,Others,"(4032, 3024)"
160,190324_o_BW-718-093_172.jpg,HEM,0.980572221472673,1.5615732748402549,65.29783172112201,0.816819289177202,0.7532085780675546,72.6183308429287,0.6617071088573491,0.2116806976193355,92.75827976009813,ORE,iPhone SE,4.15,2.28,"(28, 19)",1.4736842105263157,"(1, 2481)",0.4030632809351068,4032,3024,12.192768,1.3333333333333333,Landscape,4.15 mm,2.28,Zoom in,1 ms or less,Larger than 12 megapixels,Others,"(4032, 3024)"
161,190324_o_BW-718-093_173.jpg,QR,0.5592682501402766,-0.28973643979137664,90.18787118843021,0.4571799246437795,-0.4840227385466633,101.43141506618326,0.321237283451261,-0.6595249930301152,120.54424396167137,DW,iPhone SE,4.15,2.28,"(28, 19)",1.4736842105263157,"(1, 2849)",0.351000351000351,4032,3024,12.192768,1.3333333333333333,Landscape,4.15 mm,2.28,Zoom in,1 ms or less,Larger than 12 megapixels,Others,"(4032, 3024)"
162,190324_o_BW-718-093_173.jpg,HEM,1.042581686804022,2.144371851227638,61.15806747585395,0.9413818346596532,1.84595892779484,69.83338773051682,0.7896148548007447,1.5120583528964782,87.88622817400562,ORE,iPhone SE,4.15,2.28,"(28, 19)",1.4736842105263157,"(1, 2849)",0.351000351000351,4032,3024,12.192768,1.3333333333333333,Landscape,4.15 mm,2.28,Zoom in,1 ms or less,Larger than 12 megapixels,Others,"(4032, 3024)"
163,190324_o_BW-718-093_174.jpg,QR,0.5902535843345917,-0.27110086568721625,89.6369122473785,0.4976827595351436,-0.4474952771461687,100.50067813633163,0.3715931652327025,-0.6249626114679905,118.89377399456349,DW,iPhone SE,4.15,2.28,"(28, 19)",1.4736842105263157,"(1, 2849)",0.351000351000351,4032,3024,12.192768,1.3333333333333333,Landscape,4.15 mm,2.28,Zoom in,1 ms or less,Larger than 12 megapixels,Others,"(4032, 3024)"
164,190324_o_BW-718-093_174.jpg,HEM,2.4175311133888946,12.61901710483551,64.83436492168369,1.5827001802949414,6.369219457888416,72.03081273390934,0.8636699685750838,2.1707012775542354,89.65669823961558,ORE,iPhone SE,4.15,2.28,"(28, 19)",1.4736842105263157,"(1, 2849)",0.351000351000351,4032,3024,12.192768,1.3333333333333333,Landscape,4.15 mm,2.28,Zoom in,1 ms or less,Larger than 12 megapixels,Others,"(4032, 3024)"
165,190324_o_BW-718-093_175.jpg,QR,0.6355571232578769,-0.1570755981891243,80.72598042029657,0.5786625795118906,-0.3656393535905504,88.09124568681713,0.5193440705285962,-0.5007871272646658,102.20742603914965,DW,iPhone SE,4.15,2.28,"(28, 19)",1.4736842105263157,"(1, 3663)",0.273000273000273,4032,3024,12.192768,1.3333333333333333,Landscape,4.15 mm,2.28,Zoom in,1 ms or less,Larger than 12 megapixels,Others,"(4032, 3024)"
166,190324_o_BW-718-093_176.jpg,AMP,0.9853737308448852,1.9992427228672884,50.99835734933138,1.0042211120383389,1.8756002883132208,49.83917810920607,0.9794705890839298,1.6775386596778734,44.83674889178288,CW,iPhone SE,4.15,2.28,HAS EXIF BUT NO ZOOM INFO,,HAS EXIF BUT NO EXPOSURE TIME INFO,,4032,3024,12.192768,1.3333333333333333,Landscape,4.15 mm,2.28,N/A,N/A,Larger than 12 megapixels,Others,"(4032, 3024)"
167,190324_o_BW-718-093_176.jpg,HEM,0.7462571630806044,1.133185746998853,63.687503332308005,0.7443692922441215,1.024146903208374,61.11591031819269,0.6761468456359399,0.8255045332834055,59.382093714754426,ORE,iPhone SE,4.15,2.28,HAS EXIF BUT NO ZOOM INFO,,HAS EXIF BUT NO EXPOSURE TIME INFO,,4032,3024,12.192768,1.3333333333333333,Landscape,4.15 mm,2.28,N/A,N/A,Larger than 12 megapixels,Others,"(4032, 3024)"
168,190324_o_BW-718-093_177.jpg,AMP,0.955407256953946,1.378889681294181,63.553702808184546,0.975191145934788,1.3770202759567818,61.05715185642718,0.9531267536685188,1.296791392823689,58.21627520008497,CW,iPhone SE,4.15,2.28,HAS EXIF BUT NO ZOOM INFO,,HAS EXIF BUT NO EXPOSURE TIME INFO,,4032,3024,12.192768,1.3333333333333333,Landscape,4.15 mm,2.28,N/A,N/A,Larger than 12 megapixels,Others,"(4032, 3024)"
169,190324_o_BW-718-093_177.jpg,HEM,0.7025908932124351,0.7831331302134696,87.00911796733213,0.6991005045639453,0.7133656315326027,81.88301581540057,0.6550314041722467,0.5700411964469511,83.54507233601244,ORE,iPhone SE,4.15,2.28,HAS EXIF BUT NO ZOOM INFO,,HAS EXIF BUT NO EXPOSURE TIME INFO,,4032,3024,12.192768,1.3333333333333333,Landscape,4.15 mm,2.28,N/A,N/A,Larger than 12 megapixels,Others,"(4032, 3024)"
170,190325_o_BP-662-005_1.jpg,IFG,0.7425894638059134,0.967165373229628,49.119665079425,0.5861476240542556,0.4929779629508406,55.42782656238244,0.41927320180188943,0.1792938126758914,64.39591770087779,ORE,Pixel 2,4.44,1.7,"(0, 1)",0.0,"(684, 1000000)",0.684,4032,3024,12.192768,1.3333333333333333,Landscape,Greater than 4.15 mm,Less than 2.28,No zoom,1 ms or less,Larger than 12 megapixels,Others,"(4032, 3024)"
171,190325_o_BP-690-036_13.jpg,GN,-0.3174567745158922,-0.3021359632811245,88.2544681708423,-0.3112737062050793,-0.3176371680645049,82.57060246357321,-0.2961000579352141,-0.2923939510382598,77.09531694705916,CW,Pixel 2,4.44,1.7,"(305, 100)",3.05,"(513, 1000000)",0.513,4032,3024,12.192768,1.3333333333333333,Landscape,Greater than 4.15 mm,Less than 2.28,Zoom in,1 ms or less,Larger than 12 megapixels,Others,"(4032, 3024)"
172,190325_o_BP-690-036_13.jpg,QR,0.2601016049537376,1.2959937727756623,87.00542544099713,0.10354966050455873,0.8954216088743352,85.23403928422245,-0.2790314487609843,0.40461220317092783,94.34998187505552,DW,Pixel 2,4.44,1.7,"(305, 100)",3.05,"(513, 1000000)",0.513,4032,3024,12.192768,1.3333333333333333,Landscape,Greater than 4.15 mm,Less than 2.28,Zoom in,1 ms or less,Larger than 12 megapixels,Others,"(4032, 3024)"
173,190325_o_BP-690-036_14.jpg,QR,-0.08598302806963197,-0.015000606794290938,81.69676546541574,-0.18359165152171456,-0.10672175161129173,87.95893431651129,-0.4316345988885016,-0.05797223779532067,106.71325878312936,DW,Pixel 2,4.44,1.7,"(0, 1)",0.0,"(556, 1000000)",0.5559999999999999,4032,3024,12.192768,1.3333333333333333,Landscape,Greater than 4.15 mm,Less than 2.28,No zoom,1 ms or less,Larger than 12 megapixels,Others,"(4032, 3024)"
174,190325_o_BP-690-036_14.jpg,GN,-0.2729634638880221,-0.3983123767910821,91.75877850278195,-0.30894708419554,-0.4395781558890959,91.28861459558836,-0.2975851835461442,-0.4321090395941636,88.67105706452287,CW,Pixel 2,4.44,1.7,"(0, 1)",0.0,"(556, 1000000)",0.5559999999999999,4032,3024,12.192768,1.3333333333333333,Landscape,Greater than 4.15 mm,Less than 2.28,No zoom,1 ms or less,Larger than 12 megapixels,Others,"(4032, 3024)"
175,190325_o_BP-690-036_14.jpg,IFG,0.9434621746442692,2.1626408117476164,52.36386556414069,0.6430092264153004,0.9234032689256844,62.987325252033024,0.3193900466871833,0.3661779562492864,79.94281250999181,ORE,Pixel 2,4.44,1.7,"(0, 1)",0.0,"(556, 1000000)",0.5559999999999999,4032,3024,12.192768,1.3333333333333333,Landscape,Greater than 4.15 mm,Less than 2.28,No zoom,1 ms or less,Larger than 12 megapixels,Others,"(4032, 3024)"
176,190325_o_BP-690-036_19.jpg,GN,-0.07234483709240139,-0.4929832139225669,86.65906419564237,-0.10812218701368136,-0.5519159961283333,88.587203530803,-0.13022242165657275,-0.537919266821572,90.57238480339338,CW,Pixel 2,4.44,1.7,"(0, 1)",0.0,"(684, 1000000)",0.684,4032,3024,12.192768,1.3333333333333333,Landscape,Greater than 4.15 mm,Less than 2.28,No zoom,1 ms or less,Larger than 12 megapixels,Others,"(4032, 3024)"
177,190325_o_BP-690-036_19.jpg,QR,0.10320830473306628,0.6140748901259725,79.55330633800638,-0.07274554427727778,0.27277377402959546,87.14242422634649,-0.43956297550802015,0.2288575261491488,108.230333080176,DW,Pixel 2,4.44,1.7,"(0, 1)",0.0,"(684, 1000000)",0.684,4032,3024,12.192768,1.3333333333333333,Landscape,Greater than 4.15 mm,Less than 2.28,No zoom,1 ms or less,Larger than 12 megapixels,Others,"(4032, 3024)"
178,190325_o_BW-718-092_34.jpg,AMP,0.18180384709584765,0.0005002300971068685,55.39108420712843,0.2816552391092398,-0.02530052901829949,54.47738475885958,0.3123932436631887,-0.054553834627638416,55.54821012357623,CW,Pixel 2,4.44,1.7,"(0, 1)",0.0,"(556, 1000000)",0.5559999999999999,4032,3024,12.192768,1.3333333333333333,Landscape,Greater than 4.15 mm,Less than 2.28,No zoom,1 ms or less,Larger than 12 megapixels,Others,"(4032, 3024)"
179,190325_o_BW-718-092_34.jpg,HEM,0.8205698498129615,0.5613912105957053,56.036737433458484,0.8008982927647847,0.5224169816925501,56.76532735758569,0.5898024819645714,0.13364834724074906,61.88042613812552,ORE,Pixel 2,4.44,1.7,"(0, 1)",0.0,"(556, 1000000)",0.5559999999999999,4032,3024,12.192768,1.3333333333333333,Landscape,Greater than 4.15 mm,Less than 2.28,No zoom,1 ms or less,Larger than 12 megapixels,Others,"(4032, 3024)"
180,190325_o_BW-718-092_34.jpg,QR,0.035320569738471023,-0.4466278783760216,61.350696027887494,0.050598193786338425,-0.44757569191435703,64.32889462179551,-0.034892970583526334,-0.4235778307062712,70.38876159051678,DW,Pixel 2,4.44,1.7,"(0, 1)",0.0,"(556, 1000000)",0.5559999999999999,4032,3024,12.192768,1.3333333333333333,Landscape,Greater than 4.15 mm,Less than 2.28,No zoom,1 ms or less,Larger than 12 megapixels,Others,"(4032, 3024)"
181,190325_o_BW-718-092_35.jpg,QR,0.03921358258746623,-0.3320416354066911,62.69618978418549,0.032239457850191694,-0.3517898061620985,64.10718145327296,-0.1108840670779523,-0.4278349403355479,69.57691440312719,DW,Pixel 2,4.44,1.7,"(0, 1)",0.0,"(556, 1000000)",0.5559999999999999,4032,3024,12.192768,1.3333333333333333,Landscape,Greater than 4.15 mm,Less than 2.28,No zoom,1 ms or less,Larger than 12 megapixels,Others,"(4032, 3024)"
182,190325_o_BW-718-092_35.jpg,HEM,0.5058527221460799,0.3765345367610564,57.923095732310344,0.5465601457796827,0.4632152943149199,57.84498824253347,0.3754540553465221,0.16901417384693618,62.27516505813552,ORE,Pixel 2,4.44,1.7,"(0, 1)",0.0,"(556, 1000000)",0.5559999999999999,4032,3024,12.192768,1.3333333333333333,Landscape,Greater than 4.15 mm,Less than 2.28,No zoom,1 ms or less,Larger than 12 megapixels,Others,"(4032, 3024)"
183,190325_o_BW-718-092_35.jpg,AMP,0.2382208540751279,0.29851382136107496,60.02563482751912,0.34354063824682474,0.2362054338355346,58.00218116805721,0.3985411544277208,0.22219881909627093,58.04016621323157,CW,Pixel 2,4.44,1.7,"(0, 1)",0.0,"(556, 1000000)",0.5559999999999999,4032,3024,12.192768,1.3333333333333333,Landscape,Greater than 4.15 mm,Less than 2.28,No zoom,1 ms or less,Larger than 12 megapixels,Others,"(4032, 3024)"
184,190325_o_BW-718-092_36.jpg,QR,-0.09467119399498164,-0.5939768956135314,85.92070097960627,-0.15028580210960515,-0.6475423061115491,89.84580617862852,-0.3074415815758233,-0.5489274123807739,100.31307460529881,DW,Pixel 2,4.44,1.7,"(202, 100)",2.02,"(598, 1000000)",0.598,4032,3024,12.192768,1.3333333333333333,Landscape,Greater than 4.15 mm,Less than 2.28,Zoom in,1 ms or less,Larger than 12 megapixels,Others,"(4032, 3024)"
185,190325_o_BW-718-092_36.jpg,HEM,0.5737322405911869,0.4565503331122662,59.16682066032271,0.5650547858287758,0.3585264649434312,60.03214388539285,0.3463731051717075,0.006204690697334758,68.86009063317991,ORE,Pixel 2,4.44,1.7,"(202, 100)",2.02,"(598, 1000000)",0.598,4032,3024,12.192768,1.3333333333333333,Landscape,Greater than 4.15 mm,Less than 2.28,Zoom in,1 ms or less,Larger than 12 megapixels,Others,"(4032, 3024)"
186,190325_o_BW-718-092_40.jpg,QR,-0.2411760720595345,-0.5899604478297809,90.01168669807724,-0.29545478687084153,-0.6117553282760797,93.08876361485878,-0.4230147292131539,-0.5099312206505173,100.65813397293064,DW,Pixel 2,4.44,1.7,"(202, 100)",2.02,"(641, 1000000)",0.641,4032,3024,12.192768,1.3333333333333333,Landscape,Greater than 4.15 mm,Less than 2.28,Zoom in,1 ms or less,Larger than 12 megapixels,Others,"(4032, 3024)"
187,190325_o_BW-718-092_40.jpg,HEM,0.4852308862124412,-0.035652411514286005,55.06848362704661,0.4970327389338318,-0.04577213941420366,55.269521446630485,0.37748217731237693,-0.2088447373651388,58.95118579266418,ORE,Pixel 2,4.44,1.7,"(202, 100)",2.02,"(641, 1000000)",0.641,4032,3024,12.192768,1.3333333333333333,Landscape,Greater than 4.15 mm,Less than 2.28,Zoom in,1 ms or less,Larger than 12 megapixels,Others,"(4032, 3024)"
188,190325_o_BW-718-092_42.jpg,HEM,0.362400882997536,0.6026128205601622,71.08847770079525,0.3556244712222332,0.4645594465023271,70.50023089511589,0.1982793796333492,0.22300842314168048,77.06097834772373,ORE,Pixel 2,4.44,1.7,"(202, 100)",2.02,"(684, 1000000)",0.684,4032,3024,12.192768,1.3333333333333333,Landscape,Greater than 4.15 mm,Less than 2.28,Zoom in,1 ms or less,Larger than 12 megapixels,Others,"(4032, 3024)"
189,190325_o_BW-718-092_42.jpg,QR,-0.013576468184196763,-0.6540873141744918,92.32983838764208,-0.06992845901479851,-0.7178125811298428,95.25658098338259,-0.1905810924825388,-0.6554963594780632,103.92022314856169,DW,Pixel 2,4.44,1.7,"(202, 100)",2.02,"(684, 1000000)",0.684,4032,3024,12.192768,1.3333333333333333,Landscape,Greater than 4.15 mm,Less than 2.28,Zoom in,1 ms or less,Larger than 12 megapixels,Others,"(4032, 3024)"
190,190325_o_BW-718-092_44.jpg,QR,-0.05884226691852774,-0.3356014667256044,74.44442109037406,-0.07099143263932182,-0.4323532466552487,76.74272865608492,-0.08276034724041974,-0.498313198839202,83.16233934670231,DW,Pixel 2,4.44,1.7,"(0, 1)",0.0,"(727, 1000000)",0.727,4032,3024,12.192768,1.3333333333333333,Landscape,Greater than 4.15 mm,Less than 2.28,No zoom,1 ms or less,Larger than 12 megapixels,Others,"(4032, 3024)"
191,190325_o_BW-718-092_44.jpg,HEM,-0.21470742081301408,-0.43045976837130295,81.86837619021583,-0.1952368743284702,-0.4637970883357543,82.08009911993395,-0.203359888581292,-0.3955834512568535,86.36376091194911,ORE,Pixel 2,4.44,1.7,"(0, 1)",0.0,"(727, 1000000)",0.727,4032,3024,12.192768,1.3333333333333333,Landscape,Greater than 4.15 mm,Less than 2.28,No zoom,1 ms or less,Larger than 12 megapixels,Others,"(4032, 3024)"
192,190325_o_BW-718-092_45.jpg,HEM,-0.4689075224094985,-0.4725272225902666,87.80284968019564,-0.4474766092082637,-0.4992671190499345,89.07203174837905,-0.4823012408036325,-0.4028241650611477,94.00804263209729,ORE,Pixel 2,4.44,1.7,"(194, 100)",1.94,"(898, 1000000)",0.898,4032,3024,12.192768,1.3333333333333333,Landscape,Greater than 4.15 mm,Less than 2.28,Zoom in,1 ms or less,Larger than 12 megapixels,Others,"(4032, 3024)"
193,190325_o_BW-718-092_45.jpg,QR,-0.07967686397089993,-0.3335956559045372,74.46059140902476,-0.08713606835422122,-0.5347456773923862,76.78349186666884,-0.1605898682356213,-0.6771914171237494,83.29889302212607,DW,Pixel 2,4.44,1.7,"(194, 100)",1.94,"(898, 1000000)",0.898,4032,3024,12.192768,1.3333333333333333,Landscape,Greater than 4.15 mm,Less than 2.28,Zoom in,1 ms or less,Larger than 12 megapixels,Others,"(4032, 3024)"
194,190325_o_BW-718-092_46.jpg,HEM,-0.6885047597977542,-0.14327854051176736,91.30275733127813,-0.662598439404632,-0.19000455509313507,93.18242335192876,-0.6855728955232954,-0.1076747495960757,97.91821840701859,ORE,Pixel 2,4.44,1.7,"(194, 100)",1.94,"(812, 1000000)",0.8119999999999999,4032,3024,12.192768,1.3333333333333333,Landscape,Greater than 4.15 mm,Less than 2.28,Zoom in,1 ms or less,Larger than 12 megapixels,Others,"(4032, 3024)"
195,190325_o_BW-718-092_46.jpg,QR,-0.2268161909475345,-0.6367344881366694,73.82049024350576,-0.22133155169386626,-0.6859519223693513,77.22383248306996,-0.2712317411450494,-0.7098263361471582,83.50664307699266,DW,Pixel 2,4.44,1.7,"(194, 100)",1.94,"(812, 1000000)",0.8119999999999999,4032,3024,12.192768,1.3333333333333333,Landscape,Greater than 4.15 mm,Less than 2.28,Zoom in,1 ms or less,Larger than 12 megapixels,Others,"(4032, 3024)"
196,190325_o_BW-718-092_47.jpg,HEM,-0.34011045449042665,-0.2493026426765592,84.03113749059608,-0.32066209314268945,-0.25648734085472746,84.86796285379322,-0.37698624193591584,-0.13070054937620054,91.31859765783493,ORE,Pixel 2,4.44,1.7,"(194, 100)",1.94,"(812, 1000000)",0.8119999999999999,4032,3024,12.192768,1.3333333333333333,Landscape,Greater than 4.15 mm,Less than 2.28,Zoom in,1 ms or less,Larger than 12 megapixels,Others,"(4032, 3024)"
